Well.Position,Temperature,Fluorescence,Normalized,tm,Protein,Ligand
A01,25.477041,50420.64,0.00313069150012062,44.65973,CA121,DMSO
A01,25.536613,50383.06,0.00303776475967065,44.65973,CA121,DMSO
A01,25.596188,50344.363,0.00294207593382731,44.65973,CA121,DMSO
A01,25.655762,50304.633,0.00284383273536864,44.65973,CA121,DMSO
A01,25.715336,50264.105,0.00274361626551882,44.65973,CA121,DMSO
A01,25.774908,50223.062,0.00264212631851805,44.65973,CA121,DMSO
A01,25.834482,50181.71,0.00253987228522675,44.65973,CA121,DMSO
A01,25.894056,50140.27,0.00243740064807276,44.65973,CA121,DMSO
A01,25.953629,50099,0.00233534938201715,44.65973,CA121,DMSO
A01,26.013203,50058.246,0.00223457406588361,44.65973,CA121,DMSO
A01,26.072777,50018.285,0.0021357596572854,44.65973,CA121,DMSO
A01,26.13235,49979.4,0.00203960595046269,44.65973,CA121,DMSO
A01,26.191923,49941.652,0.00194626378445669,44.65973,CA121,DMSO
A01,26.251497,49905.008,0.00185565155781888,44.65973,CA121,DMSO
A01,26.311071,49869.586,0.00176806105754696,44.65973,CA121,DMSO
A01,26.370644,49835.6,0.00168402145667062,44.65973,CA121,DMSO
A01,26.430218,49803.184,0.00160386410652623,44.65973,CA121,DMSO
A01,26.489792,49772.31,0.0015275197695211,44.65973,CA121,DMSO
A01,26.549366,49742.906,0.00145481040613126,44.65973,CA121,DMSO
A01,26.608938,49714.94,0.00138565688767931,44.65973,CA121,DMSO
A01,26.668512,49688.4,0.00132002954091129,44.65973,CA121,DMSO
A01,26.728086,49663.176,0.00125765636099883,44.65973,CA121,DMSO
A01,26.787659,49639.11,0.00119814665009758,44.65973,CA121,DMSO
A01,26.847233,49616.113,0.00114128033157368,44.65973,CA121,DMSO
A01,26.906807,49594.19,0.00108706976928299,44.65973,CA121,DMSO
A01,26.96638,49573.363,0.00103556936419113,44.65973,CA121,DMSO
A01,27.025953,49553.637,0.000986791480153991,44.65973,CA121,DMSO
A01,27.085527,49535.023,0.000940763317654367,44.65973,CA121,DMSO
A01,27.145102,49517.555,0.000897568950911946,44.65973,CA121,DMSO
A01,27.204674,49501.277,0.000857317181858075,44.65973,CA121,DMSO
A01,27.264248,49486.13,0.000819862116993888,44.65973,CA121,DMSO
A01,27.323822,49472.09,0.000785144409811406,44.65973,CA121,DMSO
A01,27.383394,49459.207,0.000753287698868978,44.65973,CA121,DMSO
A01,27.442968,49447.44,0.000724190600548733,44.65973,CA121,DMSO
A01,27.502542,49436.656,0.000697524236285496,44.65973,CA121,DMSO
A01,27.562117,49426.656,0.000672796524617063,44.65973,CA121,DMSO
A01,27.621689,49417.27,0.000649587094445057,44.65973,CA121,DMSO
A01,27.681263,49408.316,0.000627445901417148,44.65973,CA121,DMSO
A01,27.740837,49399.824,0.000606447128668318,44.65973,CA121,DMSO
A01,27.80041,49391.88,0.000586803434518908,44.65973,CA121,DMSO
A01,27.859983,49384.547,0.000568670603552449,44.65973,CA121,DMSO
A01,27.919558,49377.82,0.000552036271913097,44.65973,CA121,DMSO
A01,27.979132,49371.62,0.000536705090678675,44.65973,CA121,DMSO
A01,28.038704,49365.902,0.000522565785146663,44.65973,CA121,DMSO
A01,28.098278,49360.707,0.000509719738934913,44.65973,CA121,DMSO
A01,28.157852,49356.035,0.000498166952043425,44.65973,CA121,DMSO
A01,28.217424,49351.76,0.000487595855305166,44.65973,CA121,DMSO
A01,28.276999,49347.723,0.00047761327810461,44.65973,CA121,DMSO
A01,28.336573,49343.79,0.000467887869105422,44.65973,CA121,DMSO
A01,28.396145,49339.84,0.00045812042299638,44.65973,CA121,DMSO
A01,28.455719,49335.742,0.000447987006754661,44.65973,CA121,DMSO
A01,28.515293,49331.316,0.000437042521570214,44.65973,CA121,DMSO
A01,28.574867,49326.42,0.000424935833937347,44.65973,CA121,DMSO
A01,28.63444,49320.98,0.000411483958789732,44.65973,CA121,DMSO
A01,28.694014,49314.918,0.000396494019976315,44.65973,CA121,DMSO
A01,28.753588,49308.12,0.000379684121584126,44.65973,CA121,DMSO
A01,28.81316,49300.67,0.000361261976391133,44.65973,CA121,DMSO
A01,28.872734,49292.867,0.000341966942976255,44.65973,CA121,DMSO
A01,28.932308,49285.05,0.000322637290765052,44.65973,CA121,DMSO
A01,28.991882,49277.445,0.000303831866041201,44.65973,CA121,DMSO
A01,29.051455,49270.098,0.000285664416278399,44.65973,CA121,DMSO
A01,29.111029,49262.992,0.000268092904366811,44.65973,CA121,DMSO
A01,29.170603,49256.117,0.000251092602594763,44.65973,CA121,DMSO
A01,29.230175,49249.438,0.000234576963971426,44.65973,CA121,DMSO
A01,29.28975,49242.863,0.00021831849354942,44.65973,CA121,DMSO
A01,29.349323,49236.266,0.000202005622161769,44.65973,CA121,DMSO
A01,29.408895,49229.53,0.000185349035581902,44.65973,CA121,DMSO
A01,29.46847,49222.63,0.00016828691453068,44.65973,CA121,DMSO
A01,29.528044,49215.58,0.000150853877804445,44.65973,CA121,DMSO
A01,29.587618,49208.465,0.000133260110952342,44.65973,CA121,DMSO
A01,29.64719,49201.37,0.000115715799523604,44.65973,CA121,DMSO
A01,29.706764,49194.484,9.86882972687066e-05,44.65973,CA121,DMSO
A01,29.766338,49187.97,8.25806658879003e-05,44.65973,CA121,DMSO
A01,29.82591,49181.97,6.77440388868405e-05,44.65973,CA121,DMSO
A01,29.885485,49176.54,5.43168914508807e-05,44.65973,CA121,DMSO
A01,29.945059,49171.64,4.2200312733345e-05,44.65973,CA121,DMSO
A01,30.004633,49167.28,3.14190304459067e-05,44.65973,CA121,DMSO
A01,30.064205,49163.535,2.21585024260901e-05,44.65973,CA121,DMSO
A01,30.12378,49160.52,1.4703097358041e-05,44.65973,CA121,DMSO
A01,30.183353,49158.25,9.08990680931466e-06,44.65973,CA121,DMSO
A01,30.242926,49156.65,5.13347294236899e-06,44.65973,CA121,DMSO
A01,30.3025,49155.613,2.56920924234284e-06,44.65973,CA121,DMSO
A01,30.362074,49155.02,1.1028559404029e-06,44.65973,CA121,DMSO
A01,30.421648,49154.707,3.28878565194189e-07,44.65973,CA121,DMSO
A01,30.48122,49154.574,0,44.65973,CA121,DMSO
A01,30.540794,49154.61,8.90197620065026e-08,44.65973,CA121,DMSO
A01,30.600368,49154.81,5.83573995367965e-07,44.65973,CA121,DMSO
A01,30.65994,49155.07,1.22649449875226e-06,44.65973,CA121,DMSO
A01,30.719515,49155.28,1.74577644378719e-06,44.65973,CA121,DMSO
A01,30.779089,49155.453,2.17356585565727e-06,44.65973,CA121,DMSO
A01,30.838661,49155.746,2.89808780753703e-06,44.65973,CA121,DMSO
A01,30.898235,49156.402,4.52022569299286e-06,44.65973,CA121,DMSO
A01,30.95781,49157.62,7.53206097420986e-06,44.65973,CA121,DMSO
A01,31.017384,49159.65,1.25517864428989e-05,44.65973,CA121,DMSO
A01,31.076956,49162.793,2.03237062202784e-05,44.65973,CA121,DMSO
A01,31.13653,49167.24,3.13201195992309e-05,44.65973,CA121,DMSO
A01,31.196104,49173.086,4.57759398406091e-05,44.65973,CA121,DMSO
A01,31.255676,49180.363,6.37702956217144e-05,44.65973,CA121,DMSO
A01,31.31525,49189.06,8.52759864597509e-05,44.65973,CA121,DMSO
A01,31.374825,49199.223,0.00011040675982838,44.65973,CA121,DMSO
A01,31.434399,49211.074,0.000139711570926646,44.65973,CA121,DMSO
A01,31.49397,49224.887,0.000173867959054257,44.65973,CA121,DMSO
A01,31.553545,49240.93,0.000213538626883919,44.65973,CA121,DMSO
A01,31.61312,49259.293,0.000258946123820656,44.65973,CA121,DMSO
A01,31.672691,49280.004,0.000310159687457155,44.65973,CA121,DMSO
A01,31.732265,49302.965,0.000366936986219034,44.65973,CA121,DMSO
A01,31.79184,49328.098,0.00042908514395531,44.65973,CA121,DMSO
A01,31.851414,49355.387,0.000496564596327308,44.65973,CA121,DMSO
A01,31.910986,49384.805,0.000569308578513498,44.65973,CA121,DMSO
A01,31.97056,49416.336,0.000647277526175241,44.65973,CA121,DMSO
A01,32.030132,49450.023,0.000730577768472686,44.65973,CA121,DMSO
A01,32.089706,49485.902,0.000819298325167859,44.65973,CA121,DMSO
A01,32.14928,49523.934,0.000913342758185241,44.65973,CA121,DMSO
A01,32.208855,49564.004,0.00101242669884065,44.65973,CA121,DMSO
A01,32.26843,49606,0.0011162731967634,44.65973,CA121,DMSO
A01,32.328003,49649.887,0.00122479570496266,44.65973,CA121,DMSO
A01,32.387573,49695.727,0.00133814753525075,44.65973,CA121,DMSO
A01,32.447147,49743.492,0.00145625945003502,44.65973,CA121,DMSO
A01,32.50672,49793.137,0.00157902017461296,44.65973,CA121,DMSO
A01,32.566296,49844.7,0.00170652367428889,44.65973,CA121,DMSO
A01,32.62587,49898.28,0.00183901475340836,44.65973,CA121,DMSO
A01,32.685444,49953.895,0.00197653792185234,44.65973,CA121,DMSO
A01,32.745018,50011.5,0.00211898190491836,44.65973,CA121,DMSO
A01,32.80459,50071.016,0.00226615135368421,44.65973,CA121,DMSO
A01,32.864162,50132.457,0.00241808088694623,44.65973,CA121,DMSO
A01,32.923737,50195.97,0.00257513400206594,44.65973,CA121,DMSO
A01,32.98331,50261.816,0.0027379560923179,44.65973,CA121,DMSO
A01,33.042885,50330.246,0.00290716782326499,44.65973,CA121,DMSO
A01,33.10246,50401.41,0.00308314011058224,44.65973,CA121,DMSO
A01,33.162033,50475.41,0.00326612517692864,44.65973,CA121,DMSO
A01,33.221603,50552.39,0.00345647910135223,44.65973,CA121,DMSO
A01,33.281178,50632.453,0.00365445657928321,44.65973,CA121,DMSO
A01,33.34075,50715.582,0.00386001557361172,44.65973,CA121,DMSO
A01,33.400326,50801.66,0.00407286677011126,44.65973,CA121,DMSO
A01,33.4599,50890.527,0.00429261452539512,44.65973,CA121,DMSO
A01,33.519474,50981.984,0.0045187667580011,44.65973,CA121,DMSO
A01,33.57905,51075.734,0.00475058905489266,44.65973,CA121,DMSO
A01,33.63862,51171.46,0.0049872975476099,44.65973,CA121,DMSO
A01,33.698193,51268.973,0.00522842488240229,44.65973,CA121,DMSO
A01,33.757767,51368.18,0.00547374109155132,44.65973,CA121,DMSO
A01,33.81734,51469.137,0.00572338465024233,44.65973,CA121,DMSO
A01,33.876915,51571.973,0.00597767454595581,44.65973,CA121,DMSO
A01,33.93649,51676.84,0.00623698663990916,44.65973,CA121,DMSO
A01,33.996063,51783.992,0.00650194901597876,44.65973,CA121,DMSO
A01,34.055634,51893.707,0.00677324910454898,44.65973,CA121,DMSO
A01,34.115208,52006.24,0.00705151746226735,44.65973,CA121,DMSO
A01,34.17478,52121.816,0.00733731046264643,44.65973,CA121,DMSO
A01,34.234356,52240.684,0.00763124382570677,44.65973,CA121,DMSO
A01,34.29393,52363.094,0.00793393574424004,44.65973,CA121,DMSO
A01,34.353504,52489.25,0.00824589066356433,44.65973,CA121,DMSO
A01,34.413074,52619.35,0.00856759819237064,44.65973,CA121,DMSO
A01,34.47265,52753.676,0.00889975565212804,44.65973,CA121,DMSO
A01,34.532223,52892.547,0.00924315185683873,44.65973,CA121,DMSO
A01,34.591797,53036.26,0.00959852121953929,44.65973,CA121,DMSO
A01,34.65137,53185.168,0.00996673662845158,44.65973,CA121,DMSO
A01,34.710945,53339.625,0.0103486734445687,44.65973,CA121,DMSO
A01,34.77052,53499.95,0.0107451204818928,44.65973,CA121,DMSO
A01,34.83009,53666.273,0.0111563992006757,44.65973,CA121,DMSO
A01,34.889664,53838.617,0.0115825664746542,44.65973,CA121,DMSO
A01,34.949238,54016.848,0.0120232909524918,44.65973,CA121,DMSO
A01,35.008812,54200.69,0.0124778901493466,44.65973,CA121,DMSO
A01,35.068386,54389.75,0.01294539226615,44.65973,CA121,DMSO
A01,35.12796,54583.562,0.0134246449915382,44.65973,CA121,DMSO
A01,35.187534,54781.723,0.0139146517987311,44.65973,CA121,DMSO
A01,35.247105,54984.01,0.0144148612597583,44.65973,CA121,DMSO
A01,35.30668,55190.3,0.0149249692237664,44.65973,CA121,DMSO
A01,35.366253,55400.594,0.0154449781635266,44.65973,CA121,DMSO
A01,35.425827,55614.953,0.0159750389180799,44.65973,CA121,DMSO
A01,35.4854,55833.586,0.0165156682966004,44.65973,CA121,DMSO
A01,35.544975,56056.727,0.017067444927541,44.65973,CA121,DMSO
A01,35.60455,56284.65,0.0176310463502014,44.65973,CA121,DMSO
A01,35.66412,56517.652,0.0182072069776182,44.65973,CA121,DMSO
A01,35.723694,56756.125,0.0187968961360888,44.65973,CA121,DMSO
A01,35.783268,57000.45,0.0194010559514278,44.65973,CA121,DMSO
A01,35.842842,57250.938,0.0200204554554681,44.65973,CA121,DMSO
A01,35.902416,57507.895,0.0206558513161866,44.65973,CA121,DMSO
A01,35.96199,57771.574,0.0213078691446887,44.65973,CA121,DMSO
A01,36.021564,58042.215,0.0219771024060543,44.65973,CA121,DMSO
A01,36.081135,58320.223,0.0226645525726061,44.65973,CA121,DMSO
A01,36.14071,58606.05,0.0233713373369114,44.65973,CA121,DMSO
A01,36.200283,58900.03,0.02409828260454,44.65973,CA121,DMSO
A01,36.259857,59202.45,0.0248460980608167,44.65973,CA121,DMSO
A01,36.31943,59513.625,0.0256155626286592,44.65973,CA121,DMSO
A01,36.379005,59833.88,0.0264074799586966,44.65973,CA121,DMSO
A01,36.43858,60163.44,0.0272224064244415,44.65973,CA121,DMSO
A01,36.49815,60502.36,0.028060478028308,44.65973,CA121,DMSO
A01,36.557724,60850.664,0.0289217541168042,44.65973,CA121,DMSO
A01,36.6173,61208.418,0.0298063978928271,44.65973,CA121,DMSO
A01,36.676872,61575.72,0.0307146516879509,44.65973,CA121,DMSO
A01,36.736446,61952.74,0.0316469358732742,44.65973,CA121,DMSO
A01,36.79602,62339.53,0.0326033790328975,44.65973,CA121,DMSO
A01,36.85559,62736.145,0.0335841171692351,44.65973,CA121,DMSO
A01,36.915165,63142.76,0.0345895830172411,44.65973,CA121,DMSO
A01,36.97474,63559.684,0.035620540663206,44.65973,CA121,DMSO
A01,37.034313,63987.312,0.0366779668517409,44.65973,CA121,DMSO
A01,37.093887,64426.09,0.0377629644387861,44.65973,CA121,DMSO
A01,37.15346,64876.484,0.0388766857357053,44.65973,CA121,DMSO
A01,37.213036,65338.957,0.0400202756355488,44.65973,CA121,DMSO
A01,37.272606,65813.8,0.0411944537147262,44.65973,CA121,DMSO
A01,37.33218,66301.16,0.0423995834705989,44.65973,CA121,DMSO
A01,37.391754,66801.234,0.0436361520390869,44.65973,CA121,DMSO
A01,37.45133,67314.26,0.0449047479397279,44.65973,CA121,DMSO
A01,37.510902,67840.47,0.0462059448554325,44.65973,CA121,DMSO
A01,37.570477,68380.08,0.0475402769047728,44.65973,CA121,DMSO
A01,37.63005,68933.25,0.0489081397311355,44.65973,CA121,DMSO
A01,37.68962,69500.234,0.050310161418397,44.65973,CA121,DMSO
A01,37.749195,70081.336,0.0517470936889919,44.65973,CA121,DMSO
A01,37.80877,70676.875,0.0532197253569226,44.65973,CA121,DMSO
A01,37.868343,71287.164,0.0547288303995643,44.65973,CA121,DMSO
A01,37.927917,71912.47,0.0562750690468184,44.65973,CA121,DMSO
A01,37.98749,72552.96,0.0578588542514699,44.65973,CA121,DMSO
A01,38.047066,73208.82,0.0594806459489557,44.65973,CA121,DMSO
A01,38.106636,73880.24,0.0611409139657976,44.65973,CA121,DMSO
A01,38.16621,74567.484,0.0628403111135837,44.65973,CA121,DMSO
A01,38.225784,75270.88,0.0645796484612566,44.65973,CA121,DMSO
A01,38.28536,75990.72,0.0663596480579971,44.65973,CA121,DMSO
A01,38.344933,76727.29,0.0681810171163588,44.65973,CA121,DMSO
A01,38.404507,77480.94,0.0700446211062503,44.65973,CA121,DMSO
A01,38.46408,78252.125,0.0719515851385523,44.65973,CA121,DMSO
A01,38.52365,79041.33,0.0739031085072809,44.65973,CA121,DMSO
A01,38.583225,79848.94,0.0759001432293352,44.65973,CA121,DMSO
A01,38.6428,80675.25,0.0779434187722095,44.65973,CA121,DMSO
A01,38.702374,81520.64,0.0800338747889471,44.65973,CA121,DMSO
A01,38.761948,82385.586,0.0821726883186236,44.65973,CA121,DMSO
A01,38.82152,83270.54,0.0843609770538062,44.65973,CA121,DMSO
A01,38.881096,84175.92,0.0865997746128428,44.65973,CA121,DMSO
A01,38.940666,85102.234,0.0888903371634861,44.65973,CA121,DMSO
A01,39.00024,86050.086,0.0912341582595208,44.65973,CA121,DMSO
A01,39.059814,87020.08,0.0936327314547318,44.65973,CA121,DMSO
A01,39.11939,88012.71,0.0960872782980755,44.65973,CA121,DMSO
A01,39.178963,89028.34,0.0985986988782565,44.65973,CA121,DMSO
A01,39.238537,90067.23,0.101167636115778,44.65973,CA121,DMSO
A01,39.29811,91129.6,0.103794634020298,44.65973,CA121,DMSO
A01,39.35768,92215.73,0.106480384967741,44.65973,CA121,DMSO
A01,39.417255,93325.81,0.109225358784631,44.65973,CA121,DMSO
A01,39.47683,94460.19,0.112030420940874,44.65973,CA121,DMSO
A01,39.536404,95619.19,0.114896362723246,44.65973,CA121,DMSO
A01,39.595978,96803.21,0.117824173240212,44.65973,CA121,DMSO
A01,39.655552,98012.9,0.12081545979303,44.65973,CA121,DMSO
A01,39.715122,99248.914,0.123871839574045,44.65973,CA121,DMSO
A01,39.774696,100511.87,0.126994840755837,44.65973,CA121,DMSO
A01,39.83427,101802.336,0.130185867872428,44.65973,CA121,DMSO
A01,39.893845,103120.78,0.133446078180726,44.65973,CA121,DMSO
A01,39.95342,104467.63,0.136776530026789,44.65973,CA121,DMSO
A01,40.012993,105843.26,0.140178148227033,44.65973,CA121,DMSO
A01,40.072567,107247.99,0.143651724068233,44.65973,CA121,DMSO
A01,40.132137,108682.055,0.147197838651612,44.65973,CA121,DMSO
A01,40.19171,110145.45,0.150816479613315,44.65973,CA121,DMSO
A01,40.251286,111638.13,0.154507535678638,44.65973,CA121,DMSO
A01,40.31086,113159.99,0.158270747206611,44.65973,CA121,DMSO
A01,40.370434,114710.86,0.162105693826133,44.65973,CA121,DMSO
A01,40.430008,116290.58,0.166011979893819,44.65973,CA121,DMSO
A01,40.489582,117898.94,0.169989086127723,44.65973,CA121,DMSO
A01,40.549152,119535.74,0.174036517973612,44.65973,CA121,DMSO
A01,40.608727,121200.85,0.178153953971234,44.65973,CA121,DMSO
A01,40.6683,122894.17,0.182341146843473,44.65973,CA121,DMSO
A01,40.727875,124615.65,0.186597972951771,44.65973,CA121,DMSO
A01,40.78745,126365.305,0.190924469387694,44.65973,CA121,DMSO
A01,40.847023,128143.22,0.195320846336792,44.65973,CA121,DMSO
A01,40.906597,129949.55,0.199787487078596,44.65973,CA121,DMSO
A01,40.966167,131784.5,0.204324898531195,44.65973,CA121,DMSO
A01,41.02574,133648.36,0.208933797798228,44.65973,CA121,DMSO
A01,41.085316,135541.39,0.213614827800197,44.65973,CA121,DMSO
A01,41.14489,137463.88,0.218368705640742,44.65973,CA121,DMSO
A01,41.204464,139416.06,0.22319600005723,44.65973,CA121,DMSO
A01,41.264038,141398.31,0.228097650702705,44.65973,CA121,DMSO
A01,41.323612,143410.9,0.233074325225382,44.65973,CA121,DMSO
A01,41.383183,145453.98,0.238126394540936,44.65973,CA121,DMSO
A01,41.442757,147527.64,0.243254081198773,44.65973,CA121,DMSO
A01,41.50233,149631.95,0.248457558292873,44.65973,CA121,DMSO
A01,41.561905,151767.06,0.253737196738911,44.65973,CA121,DMSO
A01,41.62148,153933.12,0.259093367452564,44.65973,CA121,DMSO
A01,41.681053,156130.23,0.264526317710947,44.65973,CA121,DMSO
A01,41.740627,158358.45,0.270036195880331,44.65973,CA121,DMSO
A01,41.800198,160617.81,0.27562307614385,44.65973,CA121,DMSO
A01,41.85977,162908.31,0.281286958501504,44.65973,CA121,DMSO
A01,41.919346,165230.11,0.287028238596681,44.65973,CA121,DMSO
A01,41.97892,167583.5,0.292847633533018,44.65973,CA121,DMSO
A01,42.038494,169968.75,0.298745810958731,44.65973,CA121,DMSO
A01,42.09807,172386.03,0.304723191244918,44.65973,CA121,DMSO
A01,42.157642,174835.6,0.310780417312083,44.65973,CA121,DMSO
A01,42.217213,177317.88,0.316918527724114,44.65973,CA121,DMSO
A01,42.276787,179833.28,0.323138536317192,44.65973,CA121,DMSO
A01,42.33636,182382.17,0.329441358016647,44.65973,CA121,DMSO
A01,42.395935,184964.8,0.335827611015272,44.65973,CA121,DMSO
A01,42.45551,187581.4,0.342297864050434,44.65973,CA121,DMSO
A01,42.515083,190232.22,0.348852735314925,44.65973,CA121,DMSO
A01,42.574654,192917.4,0.35549257099671,44.65973,CA121,DMSO
A01,42.634228,195637.1,0.362217766739173,44.65973,CA121,DMSO
A01,42.6938,198391.45,0.369028644002568,44.65973,CA121,DMSO
A01,42.753376,201180.73,0.375925895162821,44.65973,CA121,DMSO
A01,42.81295,204005.31,0.382910435145263,44.65973,CA121,DMSO
A01,42.872524,206865.56,0.389983178875227,44.65973,CA121,DMSO
A01,42.9321,209761.8,0.397144917639485,44.65973,CA121,DMSO
A01,42.99167,212694.31,0.404396343813965,44.65973,CA121,DMSO
A01,43.051243,215663.33,0.411738050863746,44.65973,CA121,DMSO
A01,43.110817,218668.89,0.419170112971963,44.65973,CA121,DMSO
A01,43.17039,221710.84,0.426692159222942,44.65973,CA121,DMSO
A01,43.229965,224788.7,0.434303002686523,44.65973,CA121,DMSO
A01,43.28954,227901.88,0.442001184427716,44.65973,CA121,DMSO
A01,43.349113,231049.86,0.449785418605515,44.65973,CA121,DMSO
A01,43.408684,234232.08,0.457654320468067,44.65973,CA121,DMSO
A01,43.468258,237447.78,0.465606010709285,44.65973,CA121,DMSO
A01,43.527832,240696.06,0.473638263835119,44.65973,CA121,DMSO
A01,43.587406,243976,0.481748804896095,44.65973,CA121,DMSO
A01,43.64698,247286.67,0.489935334215028,44.65973,CA121,DMSO
A01,43.706554,250627.1,0.498195453203886,44.65973,CA121,DMSO
A01,43.76613,253996.44,0.506527060007178,44.65973,CA121,DMSO
A01,43.8257,257393.9,0.514928201135681,44.65973,CA121,DMSO
A01,43.885273,260818.75,0.523397071466445,44.65973,CA121,DMSO
A01,43.944847,264270.16,0.531931618599399,44.65973,CA121,DMSO
A01,44.00442,267747.12,0.540529345035667,44.65973,CA121,DMSO
A01,44.063995,271248.53,0.549187530726964,44.65973,CA121,DMSO
A01,44.12357,274772.94,0.557902590155098,44.65973,CA121,DMSO
A01,44.183144,278318.75,0.566670566886203,44.65973,CA121,DMSO
A01,44.242714,281884.22,0.575487158298447,44.65973,CA121,DMSO
A01,44.302288,285467.53,0.584347863948309,44.65973,CA121,DMSO
A01,44.361862,289066.8,0.593248035025993,44.65973,CA121,DMSO
A01,44.421436,292680.12,0.602182948538571,44.65973,CA121,DMSO
A01,44.48101,296305.44,0.611147535305151,44.65973,CA121,DMSO
A01,44.540585,299940.5,0.620136206862896,44.65973,CA121,DMSO
A01,44.60016,303582.9,0.629143028561007,44.65973,CA121,DMSO
A01,44.65973,307230.03,0.638161546466736,44.65973,CA121,DMSO
A01,44.719303,310879.22,0.647185158281069,44.65973,CA121,DMSO
A01,44.778877,314527.62,0.65620681660618,44.65973,CA121,DMSO
A01,44.83845,318172.44,0.665219622410513,44.65973,CA121,DMSO
A01,44.898026,321810.9,0.674216701390226,44.65973,CA121,DMSO
A01,44.9576,325440.4,0.683191624340284,44.65973,CA121,DMSO
A01,45.01717,329058.34,0.692137962055653,44.65973,CA121,DMSO
